neighborhood,year,month,time_category,population,area_sq_km,population_density,income,crime_count,electric_index,date,ntl_mean,n_pixels,n_non_na_pixels,prop_non_na_pixels,is_downtown,expected_crime
Fairview,2022,3,night,16682,2.0459300000000002,8153.749150752958,0.67256375,39,120.1,2022-03-01,8.52093887329102,42,42,1,0,58.84309290936209
Fairview,2022,4,day,17217,2.20689,7801.4762856327225,0.6909960869565217,47,120.9,2022-04-01,8.56580543518066,42,42,1,0,37.3132509287303
Fairview,2022,4,night,18797,2.06407,9106.76478995383,0.7281191666666667,48,120.9,2022-04-01,8.56580543518066,42,42,1,0,65.9577355083421
Fairview,2022,5,day,16604,2.00548,8279.314677782875,0.7275386363636364,51,120.9,2022-05-01,7.63828134536743,42,42,1,0,41.49536777201632
Fairview,2022,5,night,16198,2.12302,7629.697317971569,0.709977619047619,39,120.9,2022-05-01,7.63828134536743,42,42,1,0,57.9065723815915
Fairview,2022,6,day,17985,2.24149,8023.680676692735,0.72328,49,120.9,2022-06-01,NA,NA,NA,NA,0,40.6092305877438
Fairview,2022,6,night,15069,2.00098,7530.809903147457,0.7434194444444444,28,120.9,2022-06-01,NA,NA,NA,NA,0,57.7175822792852
Fairview,2022,7,day,13767,1.98703,6928.430874219312,0.7285222222222222,44,120.9,2022-07-01,7.84532022476196,42,42,1,0,36.72941610448416
Fairview,2022,7,night,14177,1.84216,7695.857037390889,0.6761926315789474,31,120.9,2022-07-01,7.84532022476196,42,42,1,0,61.78050422059125
Fairview,2022,8,day,14324,2.01832,7096.991557334813,0.7235717647058824,61,120.9,2022-08-01,8.3125171661377,42,42,1,0,38.304993974870584
Fairview,2022,8,night,19212,1.92336,9988.769653107063,0.698962,58,120.9,2022-08-01,8.3125171661377,42,42,1,0,81.64102130782963
Fairview,2022,9,day,14095,1.59676,8827.250181617776,0.7321644444444444,40,120.9,2022-09-01,9.09015846252441,42,42,1,0,45.09197662687238
Fairview,2022,9,night,15428,2.06736,7462.657689033357,0.7287357894736842,41,120.9,2022-09-01,9.09015846252441,42,42,1,0,57.727490675853055
Fairview,2022,10,day,18363,2.3328700000000002,7871.42018200757,0.7165090909090909,63,120.9,2022-10-01,7.62457466125488,42,42,1,0,40.456626441672505
Fairview,2022,10,night,18333,2.32253,7893.547123180325,0.7200373913043479,52,120.9,2022-10-01,7.62457466125488,42,42,1,0,61.43616476885814
Fairview,2022,11,day,14245,2.01356,7074.534655038837,0.7214461111111111,34,120.9,2022-11-01,5.72294425964355,42,42,1,0,32.75936309477082
Fairview,2022,11,night,15106,1.92884,7831.650110947512,0.728395,38,120.9,2022-11-01,5.72294425964355,42,42,1,0,54.916919614941364
Fairview,2022,12,day,14780,2.03829,7251.176231056425,0.7069083333333334,23,120.9,2022-12-01,8.81018733978271,42,42,1,0,32.630413898810325
Fairview,2022,12,night,15553,1.87747,8284.020516972309,0.719964,36,120.9,2022-12-01,8.81018733978271,42,42,1,0,56.450866067066414
Fairview,2023,1,day,12063,1.66273,7254.9361592080495,0.7260557142857142,18,120.9,2023-01-01,7.17726850509644,42,42,1,0,34.81956820937585
Fairview,2023,1,night,17889,2.30599,7757.622539560016,0.7460358333333333,56,120.9,2023-01-01,7.17726850509644,42,42,1,0,56.38112684782025
Fairview,2023,2,day,11673,1.52383,7660.303314674209,0.702664375,40,120.7,2023-02-01,6.95227575302124,42,42,1,0,33.157821128056874
Fairview,2023,2,night,16601,2.16614,7663.862908214613,0.6945436363636364,43,120.7,2023-02-01,6.95227575302124,42,42,1,0,50.234613679569186
Fairview,2023,3,day,17215,2.1683500000000002,7939.216454908109,0.7274914285714286,51,120.9,2023-03-01,6.97339153289795,42,42,1,0,38.438825166081664
Fairview,2023,3,night,23439,2.63152,8907.019517237186,0.7221646666666667,71,120.9,2023-03-01,6.97339153289795,42,42,1,0,65.30406079925314
Fairview,2023,4,day,15411,2.05591,7495.950698230954,0.715386,49,122,2023-04-01,8.21234226226807,42,42,1,0,36.4235821954282
Fairview,2023,4,night,21525,2.56105,8404.755861853537,0.7228757142857143,51,122,2023-04-01,8.21234226226807,42,42,1,0,61.843827192880795
Fairview,2023,5,day,15884,2.01611,7878.538373402245,0.6843355,68,122.1,2023-05-01,8.5203218460083,42,42,1,0,40.116267762133845
Fairview,2023,5,night,18125,1.94087,9338.5955782716,0.6961420833333333,43,122.1,2023-05-01,8.5203218460083,42,42,1,0,72.00650896435458
Fairview,2023,6,day,15933,2.05397,7757.172694830012,0.7385685714285715,65,122,2023-06-01,NA,NA,NA,NA,0,39.88634329645099
Fairview,2023,6,night,20597,2.44589,8421.065542604125,0.6973623076923077,49,122,2023-06-01,NA,NA,NA,NA,0,65.56969014575778
Fairview,2023,7,day,16314,2.02334,8062.905888283728,0.7158168421052632,70,122.1,2023-07-01,6.51766729354858,42,42,1,0,43.42505376411057
Fairview,2023,7,night,20425,2.42076,8437.43287232109,0.7115276923076923,48,122.1,2023-07-01,6.51766729354858,42,42,1,0,68.8136233200519
Fairview,2023,8,day,15154,2.04434,7412.6612990011445,0.7432378947368421,61,122.1,2023-08-01,8.15005397796631,42,42,1,0,40.646663732004725
Fairview,2023,8,night,19015,2.22041,8563.733724852616,0.7262892,45,122.1,2023-08-01,8.15005397796631,42,42,1,0,71.10976184408061
Fairview,2023,9,day,16076,2.18504,7357.302383480394,0.7045671428571428,38,122.5,2023-09-01,7.91447305679321,42,42,1,0,38.18229965386179
Fairview,2023,9,night,18033,2.12011,8505.690742461476,0.6670741666666666,45,122.5,2023-09-01,7.91447305679321,42,42,1,0,66.84491649438438
Fairview,2023,10,day,14442,2.02374,7136.292211450087,0.7040833333333333,44,122.5,2023-10-01,6.22265100479126,42,42,1,0,37.26308717240619
Fairview,2023,10,night,19907,1.89522,10503.793754814746,0.7275111538461538,53,122.5,2023-10-01,6.22265100479126,42,42,1,0,83.05536942852562
Fairview,2023,11,day,8448,1.50418,5616.349107154729,0.753260909090909,25,122.5,2023-11-01,6.17512321472168,42,42,1,0,26.421733315764257
Fairview,2023,11,night,16624,2.14827,7738.3196711772725,0.739247,42,122.5,2023-11-01,6.17512321472168,42,42,1,0,55.12761412801584
Fairview,2023,12,day,12319,1.63445,7537.091988130564,0.7195453333333334,26,122.5,2023-12-01,8.78818416595459,42,42,1,0,34.4578024041776
Fairview,2023,12,night,17070,1.63405,10446.436767540772,0.7226004761904762,40,122.5,2023-12-01,8.78818416595459,42,42,1,0,72.32147272653874
Fairview,2024,1,day,9484,1.37192,6912.9395300017495,0.6715146153846153,22,122.5,2024-01-01,10.0354280471802,42,42,1,0,31.022354627356666
Fairview,2024,1,night,17155,1.96008,8752.193788008652,0.6753490909090909,37,122.5,2024-01-01,10.0354280471802,42,42,1,0,59.47634148272482
Fairview,2024,2,day,14076,1.95104,7214.61374446449,0.7401656249999999,33,122.4,2024-02-01,8.90059280395508,42,42,1,0,29.19949343222306
Fairview,2024,2,night,14557,1.64169,8867.0820922342209,0.7236673684210526,45,122.4,2024-02-01,8.90059280395508,42,42,1,0,54.3448360137098
Fairview,2024,3,day,14933,1.81664,8220.12066232165,0.7087205263157894,44,122.5,2024-03-01,9.02252674102783,42,42,1,0,37.2128446097357
Fairview,2024,3,night,16420,1.84731,8888.600180803438,0.71872,46,122.5,2024-03-01,9.02252674102783,42,42,1,0,60.934516511708466
Fairview,2024,4,day,12384,1.80419,6864.022081931504,0.69073875,30,130.3,2024-04-01,8.51896095275879,42,42,1,0,31.185795037940732
Fairview,2024,4,night,16223,1.87427,8655.63659451413,0.680147619047619,42,130.3,2024-04-01,8.51896095275879,42,42,1,0,59.55146963972697
Fairview,2024,5,day,16865,2.21744,7605.617288404647,0.678895652173913,60,130.4,2024-05-01,8.49002265930176,42,42,1,0,36.21025214368293
Fairview,2024,5,night,18070,2.02799,8910.300346648652,0.7259826086956521,34,130.4,2024-05-01,8.49002265930176,42,42,1,0,64.23988359407964
Fairview,2024,6,day,13674,1.92028,7120.836544670569,0.7081488888888889,48,130.3,2024-06-01,NA,NA,NA,NA,0,34.23528863522046
Fairview,2024,6,night,12391,1.68685,7345.644248154845,0.6757823529411765,27,130.3,2024-06-01,NA,NA,NA,NA,0,53.47960481606103
Fairview,2024,7,day,14468,1.88385,7680.016986490432,0.6926983333333333,35,130.4,2024-07-01,5.99629640579224,42,42,1,0,38.675253485139564
Fairview,2024,7,night,14586,1.78717,8161.506739705792,0.7356794736842105,41,130.4,2024-07-01,5.99629640579224,42,42,1,0,62.23814683505386
Fairview,2024,8,day,15861,2.0695200000000002,7664.0960222660315,0.7342373684210526,39,130.4,2024-08-01,6.48987627029419,42,42,1,0,39.29469293038392
Fairview,2024,8,night,16117,2.1275,7575.558166862515,0.6958275,50,130.4,2024-08-01,6.48987627029419,42,42,1,0,58.81700690053678
Fairview,2024,9,day,11269,1.70378,6614.116846071675,0.7002884615384615,34,130.3,2024-09-01,5.6056056022644,42,42,1,0,32.09501277484139
Fairview,2024,9,night,14683,1.86583,7869.4200436266965,0.7055657894736842,34,130.3,2024-09-01,5.6056056022644,42,42,1,0,57.82607805635868
Fairview,2024,10,day,14909,2.02525,7361.560301197383,0.7279652631578947,36,130.4,2024-10-01,7.31350517272949,42,42,1,0,35.94167357516049
Fairview,2024,10,night,19821,2.42376,8177.789880186157,0.6947244,47,130.4,2024-10-01,7.31350517272949,42,42,1,0,60.4616075988694
Fairview,2024,11,day,13066,1.56952,8324.83816708293,0.668831875,26,130.3,2024-11-01,6.34679985046387,42,42,1,0,36.61889400267456
Fairview,2024,11,night,14099,1.76535,7986.518254170561,0.7220205882352941,34,130.3,2024-11-01,6.34679985046387,42,42,1,0,53.19884864805412
Fairview,2024,12,day,10746,1.62872,6597.819146323493,0.7525415384615385,34,130.4,2024-12-01,7.45682716369629,42,42,1,0,28.203719155512523
Fairview,2024,12,night,18047,2.14381,8418.190044826733,0.7195025,49,130.4,2024-12-01,7.45682716369629,42,42,1,0,54.49291264651174
Grandview-Woodland,2014,1,day,13216,2.72667,4846.937839929291,0.5669379166666667,34,94.8,2014-01-01,6.73665189743042,50,50,1,0,43.52635094184483
Grandview-Woodland,2014,1,night,15147,2.92992,5169.765727391874,0.5924,57,94.8,2014-01-01,6.73665189743042,50,50,1,0,70.30253631103943
Grandview-Woodland,2014,2,day,11967,2.39047,5006.1285019264,0.6024117391304348,34,94.8,2014-02-01,7.09842109680176,50,50,1,0,40.54497478937722
Grandview-Woodland,2014,2,night,15337,2.80671,5464.4049438666625,0.6179824137931035,70,94.8,2014-02-01,7.09842109680176,50,50,1,0,67.01827389461921
Grandview-Woodland,2014,3,day,12331,2.42379,5087.486952252464,0.5853291666666667,45,94.8,2014-03-01,7.47202444076538,50,48,0.96,0,46.08831117031424
Grandview-Woodland,2014,3,night,17040,3.30084,5162.32231795543,0.6380579411764706,66,94.8,2014-03-01,7.47202444076538,50,48,0.96,0,70.81869571534611
Grandview-Woodland,2014,4,day,13036,2.47608,5264.773351426448,0.5388708333333333,37,101.7,2014-04-01,7.58852767944336,50,50,1,0,47.86638580273727
Grandview-Woodland,2014,4,night,18090,2.99644,6037.164101400328,0.5792365714285714,81,101.7,2014-04-01,7.58852767944336,50,50,1,0,83.11879899516788
Grandview-Woodland,2014,5,day,15776,3.00543,5249.165676791674,0.6163679310344827,59,101.7,2014-05-01,8.54102325439453,50,50,1,0,50.01038182468842
Grandview-Woodland,2014,5,night,20335,3.63985,5586.768685522755,0.6113205128205128,80,101.7,2014-05-01,8.54102325439453,50,50,1,0,80.60201540599832
Grandview-Woodland,2014,6,day,16772,2.95373,5678.244118453616,0.6013761290322581,67,101.7,2014-06-01,NA,NA,NA,NA,0,54.6298295761656
Grandview-Woodland,2014,6,night,15873,3.14689,5044.027595499048,0.6372577419354839,57,101.7,2014-06-01,NA,NA,NA,NA,0,73.48666879022275
Grandview-Woodland,2014,7,day,15438,2.93702,5256.34827137711,0.6188324137931035,66,101.7,2014-07-01,7.23290967941284,50,50,1,0,52.96975082940492
Grandview-Woodland,2014,7,night,16063,3.0451099999999998,5275.014695692438,0.5636303448275862,66,101.7,2014-07-01,7.23290967941284,50,50,1,0,80.49757404985418
Grandview-Woodland,2014,8,day,14252,2.78368,5119.841361075986,0.5675446153846154,67,101.7,2014-08-01,6.96201181411743,50,50,1,0,52.529380087518014
Grandview-Woodland,2014,8,night,19170,3.32397,5767.200064982536,0.6210786111111111,81,101.7,2014-08-01,6.96201181411743,50,50,1,0,89.60373429736507
Grandview-Woodland,2014,9,day,8748,1.92171,4552.19570070406,0.57658,39,101.7,2014-09-01,6.56467819213867,50,50,1,0,44.203781477462684
Grandview-Woodland,2014,9,night,17810,2.53822,7016.728258385798,0.6048260606060606,62,101.7,2014-09-01,6.56467819213867,50,50,1,0,103.17832606000691
Grandview-Woodland,2014,10,day,15640,3.17471,4926.434225488312,0.6034758620689655,60,101.7,2014-10-01,6.11414432525635,50,50,1,0,48.132001273743
Grandview-Woodland,2014,10,night,19252,3.22662,5966.615219641606,0.6031202777777778,104,101.7,2014-10-01,6.11414432525635,50,50,1,0,88.2763938043393
Grandview-Woodland,2014,11,day,14010,2.57529,5440.164020362756,0.62855,40,101.7,2014-11-01,6.42676210403442,50,50,1,0,47.886624664675665
Grandview-Woodland,2014,11,night,20645,3.49302,5910.358371838695,0.6348115384615385,85,101.7,2014-11-01,6.42676210403442,50,50,1,0,78.7827921455303
Grandview-Woodland,2014,12,day,15008,2.90665,5163.3323585571015,0.6347662068965517,45,101.7,2014-12-01,6.55486392974854,50,50,1,0,44.16811498200887
Grandview-Woodland,2014,12,night,17598,3.30655,5322.163584400659,0.6025245454545455,83,101.7,2014-12-01,6.55486392974854,50,50,1,0,68.94175326756925
Grandview-Woodland,2015,1,day,11912,2.40205,4959.097437605379,0.5977845454545454,34,101.7,2015-01-01,6.13257360458374,50,50,1,0,46.11753545875771
Grandview-Woodland,2015,1,night,20999,3.67804,5709.290817935639,0.6239439999999999,104,101.7,2015-01-01,6.13257360458374,50,50,1,0,80.40090466447394
Grandview-Woodland,2015,2,day,10313,2.21933,4646.897937665873,0.59168,35,101.7,2015-02-01,6.36448526382446,50,50,1,0,38.974164599624054
Grandview-Woodland,2015,2,night,20541,3.72081,5520.572133487063,0.63425875,78,101.7,2015-02-01,6.36448526382446,50,50,1,0,70.1153475290302
Grandview-Woodland,2015,3,day,10948,2.13455,5128.949895762573,0.5807625,45,101.7,2015-03-01,7.17808389663696,50,50,1,0,48.11656126145261
Grandview-Woodland,2015,3,night,21926,3.71906,5895.575763768265,0.6014126829268293,73,101.7,2015-03-01,7.17808389663696,50,50,1,0,83.75440766281984
Grandview-Woodland,2015,4,day,12200,2.52762,4826.674895751735,0.5613236363636364,51,107.7,2015-04-01,6.16077375411987,50,50,1,0,45.44411441041815
Grandview-Woodland,2015,4,night,13763,2.79374,4926.3711011046125,0.6026628,59,107.7,2015-04-01,6.16077375411987,50,50,1,0,70.23798467547441
Grandview-Woodland,2015,5,day,13350,2.4703,5404.201918795288,0.5557976,56,107.7,2015-05-01,7.10810518264771,50,50,1,0,53.318766892728924
Grandview-Woodland,2015,5,night,19047,3.46815,5491.976990614593,0.6185036111111111,68,107.7,2015-05-01,7.10810518264771,50,50,1,0,82.05264016012667
Grandview-Woodland,2015,6,day,13669,2.75479,4961.902722167571,0.5691734615384615,56,107.7,2015-06-01,NA,NA,NA,NA,0,49.43592574875872
Grandview-Woodland,2015,6,night,14507,2.8467,5096.076158358802,0.5999542857142857,60,107.7,2015-06-01,NA,NA,NA,NA,0,76.88571479952498
Grandview-Woodland,2015,7,day,14683,2.8873,5085.373878710213,0.6058429629629629,57,107.7,2015-07-01,7.72018575668335,50,50,1,0,53.06954020114586
Grandview-Woodland,2015,7,night,17748,3.17143,5596.213695399237,0.5825939393939394,79,107.7,2015-07-01,7.72018575668335,50,50,1,0,88.43660213277283
Grandview-Woodland,2015,8,day,11450,2.34897,4874.47689838525,0.5429485714285714,45,107.7,2015-08-01,6.07221698760986,50,50,1,0,51.79077706536023
Grandview-Woodland,2015,8,night,15381,2.92943,5250.509484780316,0.6354806666666667,62,107.7,2015-08-01,6.07221698760986,50,50,1,0,84.47752452961834
Grandview-Woodland,2015,9,day,14369,2.79636,5138.465719721352,0.6344657692307692,51,107.7,2015-09-01,5.9811806678772,50,50,1,0,51.67144444857504
Grandview-Woodland,2015,9,night,17162,3.20392,5356.563210067667,0.61298,70,107.7,2015-09-01,5.9811806678772,50,50,1,0,81.56778965654732
Grandview-Woodland,2015,10,day,17691,3.22814,5480.245590339949,0.6107539393939394,60,107.7,2015-10-01,5.89349985122681,50,50,1,0,55.44723470734102
Grandview-Woodland,2015,10,night,19922,3.63441,5481.494933152837,0.6418218421052632,86,107.7,2015-10-01,5.89349985122681,50,50,1,0,83.98354614117771
Grandview-Woodland,2015,11,day,16821,3.08956,5444.464583953702,0.61214,55,107.7,2015-11-01,6.60454368591309,50,50,1,0,49.62905997800384
Grandview-Woodland,2015,11,night,24047,4.0563,5928.309050119567,0.617400652173913,94,107.7,2015-11-01,6.60454368591309,50,50,1,0,81.83272799589705
Grandview-Woodland,2015,12,day,12015,2.5558899999999998,4700.906533536264,0.5777263636363636,38,107.7,2015-12-01,3.80178618431091,50,50,1,0,41.64271528501235
Grandview-Woodland,2015,12,night,24948,4.20969,5926.327116723559,0.616535744680851,113,107.7,2015-12-01,3.80178618431091,50,50,1,0,79.49839559587942
Grandview-Woodland,2016,1,day,11462,2.36065,4855.442356977951,0.6161225,44,107.7,2016-01-01,6.30013799667358,50,50,1,0,47.355398058743354
Grandview-Woodland,2016,1,night,17979,3.154,5700.380469245403,0.591545,79,107.7,2016-01-01,6.30013799667358,50,50,1,0,84.18987280931786
Grandview-Woodland,2016,2,day,12291,2.49423,4927.773300778196,0.5990931818181818,53,107.6,2016-02-01,5.0623950958252,50,50,1,0,43.34526288768468
Grandview-Woodland,2016,2,night,16453,3.31113,4968.998499001851,0.6455848387096774,86,107.6,2016-02-01,5.0623950958252,50,50,1,0,66.18736745201565
Grandview-Woodland,2016,3,day,16463,2.97336,5536.833750369952,0.5866425806451613,60,107.7,2016-03-01,6.84008932113647,50,50,1,0,54.475954594421324
Grandview-Woodland,2016,3,night,21235,3.74759,5666.308214078915,0.6140425,99,107.7,2016-03-01,6.84008932113647,50,50,1,0,84.42263061184033
Grandview-Woodland,2016,4,day,13250,2.70727,4894.2292420039375,0.607936,50,112.2,2016-04-01,6.6439356803894,50,50,1,0,48.32714558777338
Grandview-Woodland,2016,4,night,19540,3.3457500000000002,5840.2450870507355,0.6099527777777778,80,112.2,2016-04-01,6.6439356803894,50,50,1,0,87.32794306676672
Grandview-Woodland,2016,5,day,16689,3.24031,5150.43313757017,0.5705136666666667,63,112.3,2016-05-01,7.1548752784729,50,50,1,0,53.2929208188568
Grandview-Woodland,2016,5,night,18466,3.33602,5535.338517155173,0.6126537142857142,96,112.3,2016-05-01,7.1548752784729,50,50,1,0,86.73318130863007
Grandview-Woodland,2016,6,day,14559,2.70563,5381.001836910442,0.6196228571428571,65,112.2,2016-06-01,NA,NA,NA,NA,0,56.225691573890735
Grandview-Woodland,2016,6,night,24153,3.91204,6174.016625596875,0.5800534782608696,103,112.2,2016-06-01,NA,NA,NA,NA,0,97.69105086133166
Grandview-Woodland,2016,7,day,17421,3.2464,5366.251848201085,0.5883766666666667,77,112.3,2016-07-01,6.40089702606201,50,50,1,0,58.73145067192526
Grandview-Woodland,2016,7,night,19322,3.41205,5662.871294383142,0.5958727777777778,96,112.3,2016-07-01,6.40089702606201,50,50,1,0,93.85376281499585
Grandview-Woodland,2016,8,day,16403,3.18926,5143.199362861605,0.620418064516129,75,112.3,2016-08-01,7.25897645950317,50,50,1,0,57.31060719405777
Grandview-Woodland,2016,8,night,21065,3.8042599999999998,5537.2135448155495,0.6137464102564103,105,112.3,2016-08-01,7.25897645950317,50,50,1,0,93.43471052359864
Grandview-Woodland,2016,9,day,16518,3.02258,5464.867761978177,0.6254348387096774,73,112.2,2016-09-01,5.80948972702026,50,50,1,0,57.63337282334806
Grandview-Woodland,2016,9,night,21412,3.8022,5631.476513597391,0.6184041463414635,101,112.2,2016-09-01,5.80948972702026,50,50,1,0,89.93567053091233
Grandview-Woodland,2016,10,day,13200,2.92046,4519.835916259767,0.6659288,54,112.3,2016-10-01,5.75889492034912,50,50,1,0,47.960066803414975
Grandview-Woodland,2016,10,night,19581,3.40784,5745.86835062679,0.6125836111111111,110,112.3,2016-10-01,5.75889492034912,50,50,1,0,92.32686788702462
Grandview-Woodland,2016,11,day,12141,2.44224,4971.255896226415,0.6553108333333333,47,112.2,2016-11-01,4.65483522415161,50,50,1,0,47.525230446984786
Grandview-Woodland,2016,11,night,18171,3.39092,5358.722706522124,0.5974714705882352,83,112.2,2016-11-01,4.65483522415161,50,50,1,0,77.57731028276254
Grandview-Woodland,2016,12,day,12711,2.59614,4896.11500150223,0.62324875,37,112.3,2016-12-01,5.52043867111206,50,50,1,0,45.486893029303126
Grandview-Woodland,2016,12,night,15836,2.94484,5377.541734016109,0.5836465517241379,78,112.3,2016-12-01,5.52043867111206,50,50,1,0,75.65432729655895
Grandview-Woodland,2017,1,day,13039,2.81832,4626.515087002186,0.59588,48,112.3,2017-01-01,6.60599756240845,50,50,1,0,42.86456655105894
Grandview-Woodland,2017,1,night,15248,3.05355,4993.532118354047,0.6316016666666666,57,112.3,2017-01-01,6.60599756240845,50,50,1,0,70.0595949952334
